onset	duration	nwb_table	event_type
10.311500000000002	0.900249999999998	TimeIntervals	Tone
15.212250000000001	1.300250000000002	TimeIntervals	Tone
28.547500000000003	1.3334999999999937	TimeIntervals	Tone
53.1515	0.8332499999999925	TimeIntervals	Light
69.387	0.7670000000000101	TimeIntervals	Light
88.55675000000001	0.7332499999999982	TimeIntervals	Light
95.35775	1.3335000000000292	TimeIntervals	Tone
121.795	1.3335000000000008	TimeIntervals	Tone
128.4295	0.833500000000015	TimeIntervals	Light
147.46550000000002	0.8002500000000055	TimeIntervals	Light
181.604	0.7670000000000243	TimeIntervals	Light
188.60525	0.9667499999999905	TimeIntervals	Light
194.87275	0.8002500000000055	TimeIntervals	Light
223.87725	0.8000000000000114	TimeIntervals	Light
231.74500000000003	1.3334999999999582	TimeIntervals	Tone
267.08374999999995	1.333500000000015	TimeIntervals	Tone
304.4560000000001	1.3334999999999013	TimeIntervals	Tone
316.85799999999995	1.3335000000000719	TimeIntervals	Tone
348.396	0.8667499999999677	TimeIntervals	Light
364.36499999999995	1.333500000000015	TimeIntervals	Tone
391.93600000000004	0.8334999999999582	TimeIntervals	Light
407.0715	0.8000000000000114	TimeIntervals	Light
420.94025000000005	1.3670000000000186	TimeIntervals	Tone
437.376	1.3002500000000055	TimeIntervals	Tone
472.94825000000003	0.8332499999999072	TimeIntervals	Light
487.8505	1.333500000000015	TimeIntervals	Tone
517.4549999999999	0.8335000000001855	TimeIntervals	Light
548.3595	1.3335000000000719	TimeIntervals	Tone
572.93	0.8335000000000719	TimeIntervals	Light
582.7647500000002	1.3667499999999109	TimeIntervals	Tone
617.4367499999998	0.7667500000002292	TimeIntervals	Light
656.576	0.7667500000001155	TimeIntervals	Light
672.445	1.3335000000000719	TimeIntervals	Tone
710.984	0.8670000000000755	TimeIntervals	Light
741.9555	1.3335000000001855	TimeIntervals	Tone
764.359	1.3335000000000719	TimeIntervals	Tone
