onset	duration	nwb_table	event_type
276.75124999999997	0.06675000000001319	TimeIntervals	Lick
277.118	0.0665000000000191	TimeIntervals	Lick
278.118	0.06674999999995634	TimeIntervals	Lick
278.91825	0.16674999999997908	TimeIntervals	Lick
282.58549999999997	0.10000000000002274	TimeIntervals	Lick
283.45225	0.0999999999999659	TimeIntervals	Lick
284.05224999999996	0.10000000000007958	TimeIntervals	Lick
284.68575	0.10000000000002274	TimeIntervals	Lick
285.05249999999995	0.10000000000002274	TimeIntervals	Lick
285.25249999999994	0.10000000000007958	TimeIntervals	Lick
285.386	0.0999999999999659	TimeIntervals	Lick
285.95250000000004	0.09999999999990905	TimeIntervals	Lick
286.1192500000001	0.0667499999998995	TimeIntervals	Reward
286.31924999999995	3.0672500000000014	TimeIntervals	Lick
289.41975	0.23324999999999818	TimeIntervals	Lick
289.6865	0.0999999999999659	TimeIntervals	Lick
289.82000000000005	0.10000000000002274	TimeIntervals	Lick
289.95324999999997	0.10000000000002274	TimeIntervals	Lick
290.08649999999994	0.06675000000001319	TimeIntervals	Lick
290.21999999999997	0.1332500000000323	TimeIntervals	Lick
290.38649999999996	0.10000000000007958	TimeIntervals	Lick
290.55325	0.06675000000001319	TimeIntervals	Lick
290.75325	0.06675000000007003	TimeIntervals	Lick
290.9535	0.06649999999996226	TimeIntervals	Lick
291.52	0.13350000000002638	TimeIntervals	Lick
292.587	0.0665000000000191	TimeIntervals	Lick
293.25374999999997	0.06675000000001319	TimeIntervals	Lick
293.687	0.0999999999999659	TimeIntervals	Lick
294.1205	0.10000000000002274	TimeIntervals	Lick
295.0872499999999	0.06675000000007003	TimeIntervals	Lick
295.3875	0.0999999999999659	TimeIntervals	Lick
296.55424999999997	0.10000000000007958	TimeIntervals	Lick
296.82099999999997	0.03325000000000955	TimeIntervals	Lick
296.95425	0.0999999999999659	TimeIntervals	Lick
297.4545	0.0665000000000191	TimeIntervals	Lick
297.82099999999997	0.10000000000007958	TimeIntervals	Lick
298.32099999999997	0.10000000000007958	TimeIntervals	Lick
298.4545	0.0665000000000191	TimeIntervals	Lick
298.6545	0.6334999999999695	TimeIntervals	Lick
299.32124999999996	5.9010000000000105	TimeIntervals	Lick
305.1555	0.09999999999990905	TimeIntervals	Reward
305.2554999999999	3.4672500000000355	TimeIntervals	Lick
308.7559999999999	1.5670000000000073	TimeIntervals	Lick
310.35624999999993	0.36675000000002456	TimeIntervals	Lick
310.8564999999999	0.8000000000001251	TimeIntervals	Lick
311.69	0.8332499999999641	TimeIntervals	Lick
312.5565	0.10000000000002274	TimeIntervals	Lick
312.69	3.266999999999996	TimeIntervals	Lick
316.02374999999995	0.23349999999999227	TimeIntervals	Lick
316.42400000000004	0.2999999999999545	TimeIntervals	Lick
316.79049999999995	0.2335000000000491	TimeIntervals	Lick
317.09049999999996	0.06700000000006412	TimeIntervals	Lick
317.3575	0.5665000000000191	TimeIntervals	Lick
317.9575	0.0665000000000191	TimeIntervals	Lick
318.09074999999996	0.06675000000007003	TimeIntervals	Lick
318.19075	0.13350000000002638	TimeIntervals	Lick
318.42425000000003	0.06674999999995634	TimeIntervals	Lick
318.82425	0.5	TimeIntervals	Lick
319.3575	0.06700000000006412	TimeIntervals	Lick
319.8245	0.0665000000000191	TimeIntervals	Lick
320.291	0.23349999999999227	TimeIntervals	Lick
320.85799999999995	0.5665000000001328	TimeIntervals	Lick
