onset	duration	nwb_table	event_type
7.8145	0.23325000000000085	TimeIntervals	Lick
8.081000000000001	0.10025000000000084	TimeIntervals	Lick
8.314500000000002	0.566749999999999	TimeIntervals	Lick
8.914499999999999	0.16675000000000217	TimeIntervals	Lick
9.1145	0.40025000000000155	TimeIntervals	Lick
9.614749999999999	0.29999999999999893	TimeIntervals	Lick
9.948	0.2667500000000018	TimeIntervals	Lick
10.315000000000001	0.3332499999999996	TimeIntervals	Lick
10.6815	0.10000000000000142	TimeIntervals	Lick
10.981500000000002	0.2334999999999976	TimeIntervals	Lick
11.281500000000001	0.33349999999999724	TimeIntervals	Lick
11.6485	0.1000000000000032	TimeIntervals	Lick
12.48175	0.06674999999999898	TimeIntervals	Lick
12.615249999999998	0.06675000000000075	TimeIntervals	Lick
12.715250000000003	0.09999999999999787	TimeIntervals	Lick
12.848500000000001	0.09999999999999964	TimeIntervals	Lick
13.048500000000002	0.0667499999999972	TimeIntervals	Lick
13.1485	0.10000000000000142	TimeIntervals	Lick
13.31525	0.06675000000000075	TimeIntervals	Lick
13.41525	0.09999999999999964	TimeIntervals	Lick
13.582000000000003	0.0667499999999972	TimeIntervals	Lick
13.682	0.10000000000000142	TimeIntervals	Lick
13.8155	0.06650000000000134	TimeIntervals	Lick
13.915500000000002	0.09999999999999964	TimeIntervals	Lick
14.04875	0.09999999999999964	TimeIntervals	Lick
14.182	0.06675000000000075	TimeIntervals	Lick
14.282000000000002	0.09999999999999964	TimeIntervals	Lick
14.415500000000002	0.06649999999999956	TimeIntervals	Lick
14.515500000000001	0.09999999999999964	TimeIntervals	Reward
14.54875	0.5335000000000036	TimeIntervals	Lick
15.1155	0.10000000000000142	TimeIntervals	Lick
15.249000000000002	0.06649999999999778	TimeIntervals	Lick
15.349	0.10000000000000142	TimeIntervals	Lick
15.48225	0.1000000000000032	TimeIntervals	Lick
15.615499999999999	0.1000000000000032	TimeIntervals	Lick
15.749	0.20000000000000107	TimeIntervals	Lick
15.982500000000002	0.09999999999999787	TimeIntervals	Lick
16.11575	0.10000000000000497	TimeIntervals	Lick
16.249	0.10000000000000142	TimeIntervals	Lick
16.382499999999997	0.10000000000000142	TimeIntervals	Lick
16.51575	0.20000000000000284	TimeIntervals	Lick
