onset	duration	nwb_table	event_type
5.260000000000001	0.06649999999999956	TimeIntervals	Lick
5.36	0.10000000000000053	TimeIntervals	Lick
5.4935	0.20000000000000018	TimeIntervals	Lick
5.72675	0.09999999999999964	TimeIntervals	Lick
6.026750000000001	0.09999999999999964	TimeIntervals	Lick
6.16	0.09999999999999964	TimeIntervals	Lick
7.46025	0.3667499999999997	TimeIntervals	Lick
7.960500000000001	0.09999999999999876	TimeIntervals	Lick
8.1605	0.09999999999999787	TimeIntervals	Lick
8.293750000000001	0.20000000000000107	TimeIntervals	Lick
8.527	0.1335000000000015	TimeIntervals	Lick
8.694	0.10000000000000142	TimeIntervals	Lick
8.827250000000001	0.09999999999999787	TimeIntervals	Lick
8.960500000000001	0.09999999999999787	TimeIntervals	Lick
9.094	0.10000000000000142	TimeIntervals	Lick
9.2605	0.29999999999999893	TimeIntervals	Lick
9.594	0.5667500000000008	TimeIntervals	Lick
10.194	0.43349999999999866	TimeIntervals	Lick
10.66075	0.20025000000000226	TimeIntervals	Lick
10.927499999999998	0.10000000000000142	TimeIntervals	Lick
11.094250000000002	0.16674999999999862	TimeIntervals	Lick
11.394250000000001	0.06674999999999898	TimeIntervals	Lick
11.594250000000002	0.09999999999999609	TimeIntervals	Lick
11.8275	0.10024999999999729	TimeIntervals	Lick
12.061000000000002	0.0667499999999972	TimeIntervals	Lick
12.227750000000002	0.23324999999999818	TimeIntervals	Lick
12.627749999999999	0.3000000000000007	TimeIntervals	Lick
13.027999999999999	0.06650000000000134	TimeIntervals	Lick
13.161250000000003	0.09999999999999787	TimeIntervals	Lick
13.294500000000001	0.09999999999999964	TimeIntervals	Lick
13.428	0.09999999999999787	TimeIntervals	Lick
13.628	0.10000000000000142	TimeIntervals	Lick
13.794500000000001	0.06675000000000075	TimeIntervals	Lick
13.8945	0.09999999999999964	TimeIntervals	Lick
14.0945	0.06700000000000017	TimeIntervals	Lick
14.19475	0.09999999999999964	TimeIntervals	Lick
14.328000000000001	0.09999999999999964	TimeIntervals	Lick
14.461500000000001	0.10000000000000142	TimeIntervals	Lick
14.594750000000001	0.09999999999999964	TimeIntervals	Lick
14.761500000000002	0.09999999999999964	TimeIntervals	Lick
14.89475	0.20000000000000107	TimeIntervals	Lick
15.128	0.13350000000000328	TimeIntervals	Lick
15.295000000000002	0.09999999999999787	TimeIntervals	Lick
15.461500000000003	0.09999999999999787	TimeIntervals	Lick
15.595	0.09999999999999964	TimeIntervals	Lick
15.595	0.06649999999999956	TimeIntervals	Reward
15.728250000000003	0.3000000000000007	TimeIntervals	Lick
16.0615	0.06675000000000253	TimeIntervals	Lick
16.1615	0.09999999999999787	TimeIntervals	Lick
16.294999999999998	0.10000000000000142	TimeIntervals	Lick
16.4285	0.06650000000000134	TimeIntervals	Lick
16.528500000000005	0.09999999999999432	TimeIntervals	Lick
16.66175	0.09999999999999787	TimeIntervals	Lick
16.794999999999998	0.10000000000000142	TimeIntervals	Lick
16.9285	0.1999999999999993	TimeIntervals	Lick
17.16175	0.09999999999999787	TimeIntervals	Lick
17.294999999999998	0.10000000000000142	TimeIntervals	Lick
17.428500000000003	0.10000000000000142	TimeIntervals	Lick
17.562	0.09999999999999787	TimeIntervals	Lick
17.69525	0.09999999999999787	TimeIntervals	Lick
17.828500000000002	0.10000000000000142	TimeIntervals	Lick
17.962000000000003	0.09999999999999787	TimeIntervals	Lick
18.09525	0.10000000000000142	TimeIntervals	Lick
18.228499999999997	0.10000000000000497	TimeIntervals	Lick
18.39525	0.23350000000000293	TimeIntervals	Lick
18.662	0.09999999999999787	TimeIntervals	Lick
18.828750000000003	0.06674999999999898	TimeIntervals	Lick
18.9955	0.06650000000000134	TimeIntervals	Lick
19.4955	0.10000000000000142	TimeIntervals	Lick
19.629000000000005	0.09999999999999432	TimeIntervals	Lick
19.76225	0.09999999999999787	TimeIntervals	Lick
19.8955	0.10000000000000142	TimeIntervals	Lick
20.56225	0.06675000000000608	TimeIntervals	Lick
21.529000000000003	0.06674999999999898	TimeIntervals	Lick
22.52925	0.7667500000000018	TimeIntervals	Lick
23.462750000000003	0.03324999999999534	TimeIntervals	Lick
23.5295	0.5667500000000025	TimeIntervals	Lick
24.396250000000002	0.33324999999999605	TimeIntervals	Lick
24.863	0.06650000000000134	TimeIntervals	Lick
24.99625	0.10024999999999906	TimeIntervals	Lick
25.863	0.10000000000000497	TimeIntervals	Lick
26.063	0.06675000000000253	TimeIntervals	Lick
26.26325	0.10000000000000142	TimeIntervals	Lick
26.53	0.1332500000000003	TimeIntervals	Lick
28.330000000000002	0.10025000000000261	TimeIntervals	Lick
29.097000000000005	0.06649999999999423	TimeIntervals	Lick
31.39725	0.10000000000000497	TimeIntervals	Lick
33.56425	0.09999999999999432	TimeIntervals	Lick
36.198	0.06674999999999898	TimeIntervals	Lick
36.49799999999999	0.10000000000000853	TimeIntervals	Lick
36.831500000000005	0.09999999999999432	TimeIntervals	Lick
36.964749999999995	0.10000000000000853	TimeIntervals	Lick
37.098	0.20025000000000404	TimeIntervals	Lick
37.331500000000005	0.19999999999998863	TimeIntervals	Lick
37.565	0.10000000000000853	TimeIntervals	Lick
37.69825000000001	0.09999999999999432	TimeIntervals	Lick
37.831500000000005	0.09999999999999432	TimeIntervals	Lick
37.965	0.09999999999999432	TimeIntervals	Lick
38.09825	0.10000000000000853	TimeIntervals	Lick
38.231500000000004	0.10024999999999551	TimeIntervals	Lick
38.365	0.19999999999999574	TimeIntervals	Lick
38.5985	0.10000000000000853	TimeIntervals	Lick
38.665000000000006	0.06674999999999898	TimeIntervals	Reward
38.731750000000005	0.13324999999999676	TimeIntervals	Lick
38.898500000000006	0.06649999999999778	TimeIntervals	Lick
38.9985	0.06649999999999778	TimeIntervals	Lick
39.0985	0.10000000000000853	TimeIntervals	Lick
39.231750000000005	0.09999999999999432	TimeIntervals	Lick
39.365	0.10024999999999551	TimeIntervals	Lick
39.4985	0.20000000000000995	TimeIntervals	Lick
39.732	0.3332499999999925	TimeIntervals	Lick
40.0985	0.10000000000000853	TimeIntervals	Lick
40.232	0.20000000000000995	TimeIntervals	Lick
40.4655	0.10000000000000142	TimeIntervals	Lick
40.598749999999995	0.2332500000000053	TimeIntervals	Lick
40.865500000000004	0.19999999999999574	TimeIntervals	Lick
41.098749999999995	0.13325000000000387	TimeIntervals	Lick
41.2655	0.10000000000000142	TimeIntervals	Lick
41.39875	0.10000000000000142	TimeIntervals	Lick
41.532000000000004	0.10024999999999551	TimeIntervals	Lick
41.6655	0.10000000000000142	TimeIntervals	Lick
41.799	0.10000000000000142	TimeIntervals	Lick
41.93225	0.10000000000000142	TimeIntervals	Lick
42.0655	0.10000000000000142	TimeIntervals	Lick
42.23225000000001	0.06674999999999187	TimeIntervals	Lick
42.63225	0.10025000000000261	TimeIntervals	Lick
46.399499999999996	0.06675000000000608	TimeIntervals	Lick
46.49949999999999	0.10000000000000853	TimeIntervals	Lick
49.46674999999999	0.10000000000000853	TimeIntervals	Lick
49.7335	0.10000000000000142	TimeIntervals	Lick
50.16675	0.10000000000000142	TimeIntervals	Lick
50.3335	0.13349999999999795	TimeIntervals	Lick
50.500249999999994	0.13325000000000387	TimeIntervals	Lick
50.7335	0.10000000000000142	TimeIntervals	Lick
64.66900000000001	0.06674999999999898	TimeIntervals	Lick
64.8025	0.09999999999999432	TimeIntervals	Lick
65.63574999999999	0.10025000000001683	TimeIntervals	Lick
65.76925000000001	0.0999999999999801	TimeIntervals	Lick
66.00250000000001	0.03349999999998943	TimeIntervals	Lick
66.10249999999999	0.10000000000000853	TimeIntervals	Lick
66.236	0.09999999999999432	TimeIntervals	Lick
66.36925	0.09999999999999432	TimeIntervals	Lick
66.50250000000001	0.0999999999999801	TimeIntervals	Lick
66.63599999999998	0.10000000000002274	TimeIntervals	Lick
66.76925000000001	0.1002499999999884	TimeIntervals	Lick
66.90275	0.06674999999999898	TimeIntervals	Lick
67.00274999999999	0.09999999999999432	TimeIntervals	Lick
67.13599999999998	0.10000000000002274	TimeIntervals	Lick
67.26950000000001	0.09999999999999432	TimeIntervals	Lick
67.40275	0.09999999999999432	TimeIntervals	Lick
67.536	0.0999999999999801	TimeIntervals	Lick
67.6695	0.20000000000000284	TimeIntervals	Lick
67.93599999999999	0.10025000000000261	TimeIntervals	Lick
68.0695	0.09999999999999432	TimeIntervals	Lick
68.20299999999999	0.10000000000002274	TimeIntervals	Lick
68.33624999999999	0.10000000000000853	TimeIntervals	Lick
68.4695	0.10000000000000853	TimeIntervals	Lick
68.63625	0.09999999999999432	TimeIntervals	Lick
68.76950000000001	0.0999999999999801	TimeIntervals	Lick
68.903	0.09999999999999432	TimeIntervals	Lick
69.0365	0.13325000000001808	TimeIntervals	Lick
69.203	0.10000000000000853	TimeIntervals	Lick
69.33649999999999	0.13325000000001808	TimeIntervals	Lick
69.5365	0.10000000000000853	TimeIntervals	Lick
69.66975000000002	0.0999999999999801	TimeIntervals	Lick
69.83649999999999	0.10000000000002274	TimeIntervals	Lick
70.003	0.10000000000000853	TimeIntervals	Lick
70.17000000000002	0.23324999999998397	TimeIntervals	Lick
70.43650000000001	0.13349999999999795	TimeIntervals	Lick
70.63650000000001	0.09999999999999432	TimeIntervals	Lick
70.70325000000001	0.09999999999999432	TimeIntervals	Reward
70.77	0.4000000000000199	TimeIntervals	Lick
71.20325000000001	0.06674999999998477	TimeIntervals	Lick
71.30350000000001	0.0999999999999801	TimeIntervals	Lick
71.43675	0.09999999999999432	TimeIntervals	Lick
71.57000000000001	0.19999999999998863	TimeIntervals	Lick
71.80350000000001	0.0999999999999801	TimeIntervals	Lick
