onset	duration	nwb_table	event_type
5.646750000000001	0.09999999999999964	TimeIntervals	Lick
7.347	0.09999999999999964	TimeIntervals	Lick
7.6137500000000005	0.09999999999999876	TimeIntervals	Lick
8.714	0.09999999999999964	TimeIntervals	Lick
8.880500000000001	0.09999999999999787	TimeIntervals	Lick
9.780750000000001	0.06675000000000075	TimeIntervals	Lick
10.0475	0.10000000000000142	TimeIntervals	Lick
11.281000000000002	0.09999999999999787	TimeIntervals	Lick
11.614500000000001	0.09999999999999787	TimeIntervals	Lick
13.681250000000002	0.10024999999999906	TimeIntervals	Lick
14.8815	0.13349999999999973	TimeIntervals	Lick
15.515000000000002	0.06649999999999956	TimeIntervals	Lick
18.94875	0.10000000000000142	TimeIntervals	Reward
19.148750000000003	0.23349999999999582	TimeIntervals	Lick
19.415500000000005	0.06674999999999542	TimeIntervals	Lick
19.515500000000003	0.19999999999999574	TimeIntervals	Lick
19.749	0.06650000000000134	TimeIntervals	Lick
19.849	0.10000000000000142	TimeIntervals	Lick
19.98225	0.09999999999999787	TimeIntervals	Lick
20.115500000000004	0.19999999999999574	TimeIntervals	Lick
20.349	0.10000000000000142	TimeIntervals	Lick
20.4825	0.10000000000000142	TimeIntervals	Lick
20.649	0.09999999999999787	TimeIntervals	Lick
20.782499999999995	0.10000000000000142	TimeIntervals	Lick
20.91575	0.10000000000000142	TimeIntervals	Lick
21.049	0.10000000000000142	TimeIntervals	Lick
21.215750000000003	0.09999999999999787	TimeIntervals	Lick
21.3825	0.06650000000000489	TimeIntervals	Lick
21.516	0.06650000000000489	TimeIntervals	Lick
21.916000000000004	0.09999999999999432	TimeIntervals	Lick
22.1825	0.09999999999999432	TimeIntervals	Lick
22.7495	0.1332500000000003	TimeIntervals	Lick
22.916000000000004	0.09999999999999432	TimeIntervals	Lick
23.316	0.10000000000000497	TimeIntervals	Lick
23.916250000000005	0.09999999999999787	TimeIntervals	Lick
24.483000000000004	0.09999999999999432	TimeIntervals	Lick
24.816500000000005	0.09999999999999787	TimeIntervals	Lick
24.983000000000004	0.09999999999999432	TimeIntervals	Lick
25.416500000000003	0.09999999999999787	TimeIntervals	Lick
25.916500000000003	0.09999999999999787	TimeIntervals	Lick
26.416500000000003	0.09999999999999787	TimeIntervals	Lick
26.68325	0.10000000000000142	TimeIntervals	Lick
26.849999999999998	0.10000000000000497	TimeIntervals	Lick
27.016750000000002	0.10000000000000142	TimeIntervals	Lick
27.650000000000002	0.06674999999999542	TimeIntervals	Lick
27.8835	0.10000000000000497	TimeIntervals	Lick
28.150250000000003	0.06674999999999542	TimeIntervals	Lick
28.55025	0.10000000000000497	TimeIntervals	Lick
29.05025	0.10025000000000617	TimeIntervals	Lick
29.483750000000004	0.06674999999999542	TimeIntervals	Lick
29.817	0.10000000000000142	TimeIntervals	Lick
30.417250000000006	0.06674999999999898	TimeIntervals	Lick
30.584000000000003	0.09999999999999787	TimeIntervals	Lick
30.7505	0.06675000000000253	TimeIntervals	Lick
30.984000000000005	0.06649999999999423	TimeIntervals	Lick
31.3175	0.06650000000000844	TimeIntervals	Lick
31.584000000000003	0.09999999999999787	TimeIntervals	Lick
31.783999999999995	0.10000000000001208	TimeIntervals	Lick
32.45099999999999	0.06650000000000489	TimeIntervals	Lick
32.751000000000005	0.09999999999999432	TimeIntervals	Lick
