onset	duration	nwb_table	event_type
6.512	0.06700000000000017	TimeIntervals	Lick
7.612250000000001	0.10024999999999817	TimeIntervals	Lick
8.4125	0.10000000000000142	TimeIntervals	Lick
8.54575	0.13324999999999854	TimeIntervals	Lick
8.812500000000002	0.09999999999999964	TimeIntervals	Lick
9.646	0.1332500000000021	TimeIntervals	Lick
9.8125	0.1335000000000015	TimeIntervals	Lick
10.646	0.16674999999999862	TimeIntervals	Lick
12.0465	0.1000000000000032	TimeIntervals	Reward
12.213000000000001	0.8667499999999997	TimeIntervals	Lick
13.113	0.3335000000000008	TimeIntervals	Lick
13.48	0.09999999999999964	TimeIntervals	Lick
13.61325	0.1999999999999993	TimeIntervals	Lick
13.8465	0.09999999999999964	TimeIntervals	Lick
13.98	0.09999999999999964	TimeIntervals	Lick
14.11325	0.10000000000000142	TimeIntervals	Lick
14.246500000000003	0.10024999999999906	TimeIntervals	Lick
14.380000000000003	0.09999999999999787	TimeIntervals	Lick
14.5135	0.09999999999999787	TimeIntervals	Lick
14.64675	0.3667499999999997	TimeIntervals	Lick
15.046750000000001	0.5334999999999983	TimeIntervals	Lick
15.613499999999998	0.10000000000000497	TimeIntervals	Lick
15.747	0.1000000000000032	TimeIntervals	Lick
15.9135	0.3667499999999979	TimeIntervals	Lick
16.3135	0.09999999999999787	TimeIntervals	Lick
16.4805	0.06649999999999778	TimeIntervals	Lick
16.613750000000003	0.09999999999999432	TimeIntervals	Lick
16.780499999999996	0.10000000000000497	TimeIntervals	Lick
16.9805	0.03324999999999889	TimeIntervals	Lick
17.247	0.4002500000000033	TimeIntervals	Lick
18.44725	0.09999999999999787	TimeIntervals	Lick
18.98075	0.06674999999999898	TimeIntervals	Lick
19.814249999999998	0.06675000000000253	TimeIntervals	Lick
20.414250000000003	0.03324999999999889	TimeIntervals	Lick
20.51425	0.29999999999999716	TimeIntervals	Lick
20.914500000000004	0.09999999999999787	TimeIntervals	Lick
21.54775	0.06675000000000253	TimeIntervals	Lick
21.681000000000004	0.09999999999999076	TimeIntervals	Lick
22.38125	0.06675000000000253	TimeIntervals	Lick
22.481250000000003	0.10000000000000142	TimeIntervals	Lick
23.11475	0.06675000000000253	TimeIntervals	Lick
23.481500000000004	0.06649999999999423	TimeIntervals	Lick
23.648000000000003	0.09999999999999787	TimeIntervals	Lick
24.248250000000002	0.09999999999999787	TimeIntervals	Lick
25.2485	0.10000000000000142	TimeIntervals	Lick
25.8485	0.06650000000000134	TimeIntervals	Lick
26.648500000000002	0.06674999999999542	TimeIntervals	Lick
27.415500000000005	0.09999999999999787	TimeIntervals	Lick
27.582	0.03350000000000364	TimeIntervals	Lick
28.348750000000003	0.09999999999999787	TimeIntervals	Lick
29.649	0.06674999999999898	TimeIntervals	Lick
