onset	duration	nwb_table	event_type
9.931500000000003	0.18174999999999564	TimeIntervals	Reward
14.840750000000002	0.45449999999999946	TimeIntervals	Lick
15.38625	0.36350000000000193	TimeIntervals	Lick
15.840749999999998	0.27250000000000263	TimeIntervals	Lick
16.20425	0.3634999999999984	TimeIntervals	Lick
16.295250000000003	3.090999999999994	TimeIntervals	Tone
16.658750000000005	0.09099999999999753	TimeIntervals	Lick
16.84075	0.18149999999999977	TimeIntervals	Lick
17.11325	0.09099999999999753	TimeIntervals	Lick
17.29525	0.8180000000000014	TimeIntervals	Lick
18.20425	0.09100000000000108	TimeIntervals	Lick
18.386249999999997	0.09075000000000344	TimeIntervals	Lick
18.567749999999997	0.6365000000000016	TimeIntervals	Lick
19.29525	3.363500000000002	TimeIntervals	Lick
19.29525	0.09099999999999753	TimeIntervals	Reward
22.74975	1.0910000000000046	TimeIntervals	Lick
24.477000000000004	0.18175000000000097	TimeIntervals	Lick
25.022249999999996	0.3639999999999972	TimeIntervals	Lick
25.477000000000007	0.8182499999999955	TimeIntervals	Lick
26.386249999999997	0.45450000000000657	TimeIntervals	Lick
27.658750000000005	0.09099999999999397	TimeIntervals	Lick
27.840750000000003	0.09074999999999989	TimeIntervals	Lick
28.02225	0.1819999999999986	TimeIntervals	Lick
28.295250000000003	0.09099999999998687	TimeIntervals	Lick
28.477000000000004	0.18175000000000097	TimeIntervals	Lick
28.749749999999995	0.18175000000000452	TimeIntervals	Lick
29.022249999999996	0.1819999999999986	TimeIntervals	Lick
29.29525	0.18175000000000452	TimeIntervals	Lick
29.56774999999999	0.4545000000000101	TimeIntervals	Lick
30.204249999999988	0.09100000000001529	TimeIntervals	Lick
30.477000000000007	0.1817499999999974	TimeIntervals	Lick
30.749749999999995	0.27250000000000085	TimeIntervals	Lick
31.204249999999995	0.18200000000000927	TimeIntervals	Lick
31.477000000000007	0.4544999999999959	TimeIntervals	Lick
32.02224999999999	0.27300000000001745	TimeIntervals	Lick
32.477000000000004	0.27275000000000205	TimeIntervals	Lick
32.84075	0.27250000000001506	TimeIntervals	Lick
33.20424999999999	0.0910000000000224	TimeIntervals	Lick
33.38624999999999	0.09075000000000699	TimeIntervals	Lick
33.56775	0.18200000000000927	TimeIntervals	Lick
33.84075000000001	3.908999999999999	TimeIntervals	Lick
37.84075	0.09074999999999989	TimeIntervals	Lick
38.02224999999999	0.27300000000001745	TimeIntervals	Lick
38.386250000000004	0.36350000000000193	TimeIntervals	Lick
39.02224999999999	0.27300000000001745	TimeIntervals	Lick
39.477000000000004	0.18175000000000097	TimeIntervals	Lick
39.658750000000005	3.182000000000002	TimeIntervals	Tone
39.749750000000006	0.18175000000000097	TimeIntervals	Lick
40.65875	1.818249999999992	TimeIntervals	Lick
42.749750000000006	0.09100000000000108	TimeIntervals	Reward
42.93150000000001	3.636250000000004	TimeIntervals	Lick
51.20425	0.818000000000005	TimeIntervals	Lick
52.20424999999999	1.5455000000000112	TimeIntervals	Lick
53.840749999999986	0.36350000000001614	TimeIntervals	Lick
54.295249999999974	0.45450000000003143	TimeIntervals	Lick
55.65874999999999	0.18200000000001637	TimeIntervals	Lick
56.386250000000004	0.36350000000000193	TimeIntervals	Lick
57.84075000000001	0.09074999999999989	TimeIntervals	Lick
58.658749999999976	0.18200000000003058	TimeIntervals	Lick
59.38625000000001	0.09074999999997857	TimeIntervals	Lick
60.29524999999996	0.1817500000000507	TimeIntervals	Lick
60.65875	0.18200000000000216	TimeIntervals	Lick
61.74975	0.5454999999999757	TimeIntervals	Lick
63.022250000000014	3.181999999999988	TimeIntervals	Tone
63.74975	5.181750000000015	TimeIntervals	Lick
66.11324999999998	0.18200000000001637	TimeIntervals	Reward
72.29525	0.18175000000002228	TimeIntervals	Lick
73.38625	2.909000000000006	TimeIntervals	Lick
76.47700000000002	0.09074999999997146	TimeIntervals	Lick
76.65875000000001	0.18200000000000216	TimeIntervals	Lick
79.93150000000001	0.6362499999999898	TimeIntervals	Lick
80.84075000000001	0.18149999999999977	TimeIntervals	Lick
81.11325	0.18199999999997374	TimeIntervals	Lick
82.93150000000001	0.18174999999997965	TimeIntervals	Lick
83.47700000000003	3.181749999999994	TimeIntervals	Tone
84.02225000000004	4.5454999999999615	TimeIntervals	Lick
86.56775	0.0910000000000224	TimeIntervals	Reward
89.65875000000003	0.09099999999996555	TimeIntervals	Lick
92.84074999999999	0.6360000000000099	TimeIntervals	Lick
93.56774999999998	2.5455000000000325	TimeIntervals	Lick
99.38625000000002	0.27249999999999375	TimeIntervals	Lick
100.02225000000004	0.09099999999996555	TimeIntervals	Lick
102.56775000000002	0.09100000000003661	TimeIntervals	Lick
104.56775	0.18200000000001637	TimeIntervals	Lick
105.386	0.09074999999999989	TimeIntervals	Lick
105.56775	0.09100000000005082	TimeIntervals	Lick
105.84074999999999	3.09075	TimeIntervals	Tone
105.93149999999996	0.1817500000000507	TimeIntervals	Lick
106.56774999999998	0.1820000000000448	TimeIntervals	Lick
107.02224999999999	0.273000000000053	TimeIntervals	Lick
107.38624999999999	4.090750000000028	TimeIntervals	Lick
108.84075000000001	0.18149999999998556	TimeIntervals	Reward
111.84074999999999	0.6362500000000324	TimeIntervals	Lick
112.56775	0.4544999999999959	TimeIntervals	Lick
116.65875000000005	0.09099999999995134	TimeIntervals	Lick
117.74975	0.18174999999997965	TimeIntervals	Lick
121.29525000000004	1.1817499999999654	TimeIntervals	Lick
122.56774999999998	0.09100000000003661	TimeIntervals	Lick
122.84075000000003	0.09074999999997146	TimeIntervals	Lick
123.02224999999999	7.454750000000018	TimeIntervals	Lick
124.29525	3.0910000000000224	TimeIntervals	Tone
127.29525	0.1817500000000365	TimeIntervals	Reward
130.9315	0.27275000000000205	TimeIntervals	Lick
136.20425000000003	2.9089999999999634	TimeIntervals	Lick
139.20425000000003	0.18199999999995953	TimeIntervals	Lick
140.02224999999999	0.4547500000000184	TimeIntervals	Lick
