onset	duration	nwb_table	event_type
6.651250000000001	0.09999999999999964	TimeIntervals	Lick
7.0845	0.09999999999999964	TimeIntervals	Lick
7.418000000000001	0.06649999999999956	TimeIntervals	Lick
7.5847500000000005	0.06675000000000075	TimeIntervals	Lick
7.9515	0.06650000000000045	TimeIntervals	Lick
8.28475	0.06675000000000075	TimeIntervals	Lick
8.48475	0.06675000000000075	TimeIntervals	Lick
8.6515	0.033500000000000085	TimeIntervals	Lick
8.785000000000002	0.09999999999999964	TimeIntervals	Lick
8.91825	0.09999999999999964	TimeIntervals	Lick
9.0515	0.09999999999999787	TimeIntervals	Lick
9.351500000000001	0.09999999999999787	TimeIntervals	Lick
11.385250000000003	0.09999999999999964	TimeIntervals	Lick
11.618500000000001	0.09999999999999964	TimeIntervals	Lick
12.018749999999999	0.06675000000000253	TimeIntervals	Lick
12.1855	0.06650000000000311	TimeIntervals	Lick
12.31875	0.06675000000000075	TimeIntervals	Lick
12.485500000000002	0.033249999999997115	TimeIntervals	Lick
14.019	0.06650000000000134	TimeIntervals	Reward
14.119	0.7000000000000011	TimeIntervals	Lick
14.852500000000001	0.09999999999999964	TimeIntervals	Lick
14.985750000000001	0.09999999999999964	TimeIntervals	Lick
15.119	0.10000000000000142	TimeIntervals	Lick
15.252500000000001	0.20000000000000107	TimeIntervals	Lick
15.486000000000002	0.09999999999999964	TimeIntervals	Lick
15.61925	0.1000000000000032	TimeIntervals	Lick
15.7525	0.10000000000000142	TimeIntervals	Lick
15.886000000000001	0.3332499999999978	TimeIntervals	Lick
16.252499999999998	0.10025000000000261	TimeIntervals	Lick
16.386	0.09999999999999787	TimeIntervals	Lick
16.5195	0.09999999999999787	TimeIntervals	Lick
16.686000000000003	0.09999999999999787	TimeIntervals	Lick
16.8195	0.09999999999999787	TimeIntervals	Lick
16.985999999999997	0.06675000000000253	TimeIntervals	Lick
17.085999999999995	0.10000000000000497	TimeIntervals	Lick
17.25275	0.10000000000000142	TimeIntervals	Lick
17.419500000000003	0.06674999999999898	TimeIntervals	Lick
17.519499999999997	0.10000000000000142	TimeIntervals	Lick
17.7195	0.06675000000000253	TimeIntervals	Lick
17.853000000000005	0.06649999999999778	TimeIntervals	Lick
18.019499999999997	0.06675000000000253	TimeIntervals	Lick
18.619750000000003	0.06674999999999542	TimeIntervals	Lick
19.052999999999997	0.06675000000000608	TimeIntervals	Lick
20.42	0.10000000000000142	TimeIntervals	Lick
20.98675	0.09999999999999787	TimeIntervals	Lick
21.32	0.06674999999999898	TimeIntervals	Lick
22.187	0.06649999999999778	TimeIntervals	Lick
22.32025	0.06674999999999898	TimeIntervals	Lick
23.687	0.06674999999999898	TimeIntervals	Lick
23.953750000000003	0.10024999999999551	TimeIntervals	Lick
24.120500000000003	0.09999999999999787	TimeIntervals	Lick
24.454	0.09999999999999787	TimeIntervals	Lick
27.487750000000002	0.06674999999999898	TimeIntervals	Lick
27.954500000000003	0.06649999999999778	TimeIntervals	Lick
28.0545	0.09999999999999787	TimeIntervals	Reward
28.221	0.1667500000000004	TimeIntervals	Lick
28.421000000000006	0.06699999999999662	TimeIntervals	Lick
28.521250000000002	0.06675000000000253	TimeIntervals	Lick
28.62125	0.20000000000000284	TimeIntervals	Lick
28.854499999999998	0.20000000000000284	TimeIntervals	Lick
29.088000000000005	0.09999999999999787	TimeIntervals	Lick
29.221249999999998	0.06675000000000253	TimeIntervals	Lick
29.321250000000003	0.10000000000000142	TimeIntervals	Lick
29.454500000000003	0.20024999999999338	TimeIntervals	Lick
29.688000000000002	0.09999999999999787	TimeIntervals	Lick
29.8215	0.09999999999999787	TimeIntervals	Lick
29.95475	0.09999999999999787	TimeIntervals	Lick
30.088000000000005	0.06674999999999542	TimeIntervals	Lick
30.221499999999995	0.06650000000000489	TimeIntervals	Lick
30.35475	0.10000000000000142	TimeIntervals	Lick
30.488000000000003	0.06674999999999542	TimeIntervals	Lick
30.6215	0.06675000000000253	TimeIntervals	Lick
33.922	0.06674999999999898	TimeIntervals	Lick
34.155499999999996	0.066500000000012	TimeIntervals	Lick
35.155499999999996	0.06675000000000608	TimeIntervals	Lick
35.289	0.06650000000000489	TimeIntervals	Lick
35.72225	0.06674999999999898	TimeIntervals	Lick
35.855500000000006	0.06674999999998477	TimeIntervals	Lick
36.455749999999995	0.06675000000000608	TimeIntervals	Lick
36.722500000000004	0.06649999999999778	TimeIntervals	Lick
36.85575	0.06674999999999898	TimeIntervals	Lick
37.05575	0.06674999999999898	TimeIntervals	Lick
37.189	0.06700000000000017	TimeIntervals	Lick
38.2895	0.13325000000000387	TimeIntervals	Lick
38.455999999999996	0.06675000000000608	TimeIntervals	Lick
38.656000000000006	0.06674999999999898	TimeIntervals	Lick
39.423	0.10000000000000142	TimeIntervals	Lick
39.85625	0.06674999999999898	TimeIntervals	Lick
41.156499999999994	0.10000000000001563	TimeIntervals	Lick
41.323	0.06674999999999187	TimeIntervals	Lick
41.99	0.06649999999999778	TimeIntervals	Lick
42.22325000000001	0.10000000000000142	TimeIntervals	Lick
42.75675	0.03325000000000955	TimeIntervals	Lick
43.55675	0.09999999999999432	TimeIntervals	Lick
44.79025	0.06675000000000608	TimeIntervals	Lick
45.05700000000001	0.06674999999999187	TimeIntervals	Lick
46.124	0.06649999999999778	TimeIntervals	Lick
46.25725	0.06675000000000608	TimeIntervals	Lick
46.424	0.06649999999999068	TimeIntervals	Lick
46.55725	0.06674999999999898	TimeIntervals	Lick
46.724	0.06650000000000489	TimeIntervals	Lick
47.5575	0.10000000000000853	TimeIntervals	Lick
48.9575	0.06674999999999187	TimeIntervals	Lick
49.590999999999994	0.03350000000001074	TimeIntervals	Lick
49.8245	0.066500000000012	TimeIntervals	Lick
50.3245	0.06675000000000608	TimeIntervals	Lick
50.458000000000006	0.03324999999999534	TimeIntervals	Lick
50.658	0.06650000000000489	TimeIntervals	Lick
53.0915	0.09999999999998721	TimeIntervals	Lick
55.22525	0.06674999999999187	TimeIntervals	Lick
55.6585	0.06675000000000608	TimeIntervals	Lick
55.825250000000004	0.06674999999999898	TimeIntervals	Lick
55.95875	0.06674999999999187	TimeIntervals	Lick
56.625499999999995	0.10000000000000853	TimeIntervals	Lick
57.659000000000006	0.09999999999999432	TimeIntervals	Lick
58.12575000000001	0.06674999999999187	TimeIntervals	Reward
58.29250000000001	0.23324999999998397	TimeIntervals	Lick
58.559	0.06675000000001319	TimeIntervals	Lick
58.659000000000006	0.09999999999999432	TimeIntervals	Lick
58.79250000000001	0.06649999999999068	TimeIntervals	Lick
58.892500000000005	0.09999999999999432	TimeIntervals	Lick
59.059	0.06700000000000728	TimeIntervals	Lick
59.15925000000001	0.19999999999999574	TimeIntervals	Lick
59.392500000000005	0.09999999999999432	TimeIntervals	Lick
59.526	0.10000000000000142	TimeIntervals	Lick
59.65925000000001	0.09999999999998721	TimeIntervals	Lick
59.79250000000001	0.06674999999999187	TimeIntervals	Lick
59.926	0.06649999999999778	TimeIntervals	Lick
60.026	0.06649999999999778	TimeIntervals	Lick
60.32600000000001	0.06674999999999187	TimeIntervals	Lick
60.4595	0.10000000000000142	TimeIntervals	Lick
60.79275	0.06674999999999898	TimeIntervals	Lick
61.393	0.10000000000000142	TimeIntervals	Lick
